From File,To File,References,From Entities,To Entities
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/IDataCache.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/entry/ICachable.java",2,2,1
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/IDataCache.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/storage/IDataStorage.java",2,2,1
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LastInFirstOut.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/AbstractCache.java",2,1,2
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LastInFirstOut.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/AbstractQueueCache.java",2,2,2
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LastInFirstOut.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/entry/ICachable.java",2,2,1
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LastInFirstOut.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/IDataCache.java",1,1,1
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LastInFirstOut.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/rules/CacheAll.java",2,2,1
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LastInFirstOut.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/storage/IDataStorage.java",1,1,1
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LeastFrequentlyUsed.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/AbstractTreeCache.java",2,2,2
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LeastFrequentlyUsed.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/entry/CountedEntry.java",5,3,2
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LeastFrequentlyUsed.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/entry/ICachable.java",2,2,1
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LeastFrequentlyUsed.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/IDataCache.java",1,1,1
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LeastFrequentlyUsed.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/rules/CacheAll.java",2,2,1
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LeastFrequentlyUsed.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/storage/IDataStorage.java",1,1,1
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LeastRecentlyUsed.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/AbstractTreeCache.java",2,2,2
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LeastRecentlyUsed.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/entry/ICachable.java",2,2,1
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LeastRecentlyUsed.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/entry/TimedEntry.java",5,3,2
"/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/LeastRecentlyUsed.java","/Users/andreseidenglanz/code/seminar/TeaStore/services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/IDataCache.java",1,1,1
